fecha_corte;entidad;provincia;canton;segmento;por_vencer;no_devenga_intereses;vencida;total_saldo;archivo_origen
2026-05-31;BP BOLIVARIANO;LOS RIOS;BUENA FE;CONSUMO;2581453.44;93268.11;9227.48;2683949.03;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP BOLIVARIANO;LOS RIOS;QUEVEDO;CONSUMO;6254440.61;391019.55;31455.42;6676915.58;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP BOLIVARIANO;MANABI;EL CARMEN;CONSUMO;4765902.32;301800.45;32139.21;5099841.98;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP BOLIVARIANO;MANABI;MANTA;CONSUMO;11727708.12;748823.42;91392.72;12567924.26;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP BOLIVARIANO;MANABI;PORTOVIEJO;CONSUMO;11322401.53;752859.69;70645.91;12145907.13;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP BOLIVARIANO;PICHINCHA;QUITO;CONSUMO;113653111.79;6430483.1;849511.57;120933106.46;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP BOLIVARIANO;PICHINCHA;RUMIÑAHUI;CONSUMO;4300659.73;270616.42;21426.02;4592702.17;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP BOLIVARIANO;SANTA ELENA;LA LIBERTAD;CONSUMO;4742703.17;346550.74;34052.33;5123306.24;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP BOLIVARIANO;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;CONSUMO;15535050.22;1147478.87;140563.04;16823092.13;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP BOLIVARIANO;TUNGURAHUA;AMBATO;CONSUMO;11956928.15;1038312.7;93644.29;13088885.14;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP CAPITAL;AZUAY;CUENCA;CONSUMO;0.0;0.0;11.0;11.0;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP CAPITAL;GUAYAS;GUAYAQUIL;CONSUMO;10854480.97;356009.42;14743.68;11225234.07;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP CAPITAL;IMBABURA;IBARRA;CONSUMO;16868866.88;578546.43;39041.95;17486455.26;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP CAPITAL;IMBABURA;OTAVALO;CONSUMO;0.0;0.0;5.0;5.0;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP CAPITAL;PICHINCHA;QUITO;CONSUMO;4394524.26;196229.35;15915.78;4606669.39;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP CAPITAL;PICHINCHA;RUMIÑAHUI;CONSUMO;0.0;0.0;6.0;6.0;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP CAPITAL;TUNGURAHUA;AMBATO;CONSUMO;0.0;0.0;24.0;24.0;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP COOPNACIONAL;GUAYAS;GUAYAQUIL;CONSUMO;320627.58;48218.32;2729.38;371575.28;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP DELBANK;GUAYAS;GUAYAQUIL;CONSUMO;1722336.19;275432.42;73030.4;2070799.01;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP DELBANK;MANABI;MANTA;CONSUMO;703155.4;2748.73;7561.62;713465.75;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP DELBANK;MANABI;PORTOVIEJO;CONSUMO;0.0;0.0;4.0;4.0;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP DELBANK;PICHINCHA;QUITO;CONSUMO;765848.91;94080.6;11751.34;871680.85;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP DINERS;GUAYAS;GUAYAQUIL;CONSUMO;0.0;0.0;53766.76;53766.76;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP DINERS;PICHINCHA;QUITO;CONSUMO;2358716902.57;88213916.54;63800025.61;2510730844.72;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GENERAL RUMIÑAHUI;CHIMBORAZO;RIOBAMBA;CONSUMO;32311541.36;274071.69;48964.84;32634577.89;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GENERAL RUMIÑAHUI;COTOPAXI;LATACUNGA;CONSUMO;27754962.28;495653.41;77956.06;28328571.75;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GENERAL RUMIÑAHUI;EL ORO;MACHALA;CONSUMO;29708329.71;1162413.35;122587.36;30993330.42;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GENERAL RUMIÑAHUI;GUAYAS;GUAYAQUIL;CONSUMO;166634768.51;6752004.0;815140.57;174201913.08;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GENERAL RUMIÑAHUI;PICHINCHA;QUITO;CONSUMO;463624059.99;15898103.23;4591273.79;484113437.01;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GENERAL RUMIÑAHUI;PICHINCHA;RUMIÑAHUI;CONSUMO;25783039.39;297367.71;42356.5;26122763.6;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GENERAL RUMIÑAHUI;SANTA ELENA;SALINAS;CONSUMO;17656111.34;382446.32;56501.92;18095059.58;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;AZUAY;CUENCA;CONSUMO;119513404.14;2263473.31;623829.7;122400707.15;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;AZUAY;GUALACEO;CONSUMO;1948554.73;23125.71;5738.66;1977419.1;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;BOLIVAR;GUARANDA;CONSUMO;8226246.66;224571.31;34055.73;8484873.7;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;CAÑAR;AZOGUES;CONSUMO;8466578.08;247206.73;22150.94;8735935.75;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;CAÑAR;CAÑAR;CONSUMO;1707623.92;47079.93;3426.25;1758130.1;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;CAÑAR;LA TRONCAL;CONSUMO;7815192.1;205079.17;26044.0;8046315.27;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;CARCHI;TULCAN;CONSUMO;12593507.52;281896.19;75832.44;12951236.15;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;CHIMBORAZO;ALAUSI;CONSUMO;3838199.31;78332.15;68929.11;3985460.57;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;CHIMBORAZO;CHUNCHI;CONSUMO;116958.69;69.49;171.0;117199.18;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;CHIMBORAZO;RIOBAMBA;CONSUMO;45547865.08;1188250.45;360337.6;47096453.13;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;COTOPAXI;LATACUNGA;CONSUMO;21933224.4;629892.98;86844.13;22649961.51;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;COTOPAXI;SALCEDO;CONSUMO;4945638.22;82717.05;11357.85;5039713.12;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;EL ORO;MACHALA;CONSUMO;76558752.89;1609725.31;648777.73;78817255.93;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;EL ORO;PASAJE;CONSUMO;4934259.21;120250.42;119028.09;5173537.72;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;EL ORO;SANTA ROSA;CONSUMO;8619330.28;226906.93;142298.04;8988535.25;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;ESMERALDAS;ESMERALDAS;CONSUMO;36787154.38;1067919.77;231728.14;38086802.29;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;ESMERALDAS;LA CONCORDIA;CONSUMO;7271212.06;174386.86;25288.82;7470887.74;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;ESMERALDAS;QUININDE;CONSUMO;57736.31;0.0;14.0;57750.31;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;GUAYAS;BALZAR;CONSUMO;57834.38;0.0;37.97;57872.35;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;GUAYAS;CORONEL MARCELINO MARIDUEÑA;CONSUMO;23706.17;90.67;46.0;23842.84;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;GUAYAS;DAULE;CONSUMO;41700968.1;791126.12;229573.16;42721667.38;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;GUAYAS;DURAN;CONSUMO;35343207.1;821924.55;215924.15;36381055.8;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;GUAYAS;EL TRIUNFO;CONSUMO;8224171.76;180018.46;14662.39;8418852.61;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;GUAYAS;EMPALME;CONSUMO;5810896.29;104089.08;20731.26;5935716.63;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;GUAYAS;GUAYAQUIL;CONSUMO;974573008.69;22850925.53;7567451.69;1004991385.91;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;GUAYAS;MILAGRO;CONSUMO;50471224.31;1158882.91;217953.92;51848061.14;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;GUAYAS;NARANJITO;CONSUMO;8160092.77;165082.21;49500.99;8374675.97;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;GUAYAS;PLAYAS;CONSUMO;12981746.85;578036.48;78931.67;13638715.0;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;GUAYAS;SAMBORONDON;CONSUMO;59618120.24;1079531.71;291445.08;60989097.03;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;IMBABURA;COTACACHI;CONSUMO;27538.64;0.0;1.0;27539.64;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;IMBABURA;IBARRA;CONSUMO;41808245.48;1264036.93;289476.69;43361759.1;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;IMBABURA;OTAVALO;CONSUMO;13365397.63;408199.28;68609.16;13842206.07;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;LOJA;LOJA;CONSUMO;49530106.77;1286241.2;209738.29;51026086.26;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;LOS RIOS;BABAHOYO;CONSUMO;37121961.23;809322.8;140778.75;38072062.78;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;LOS RIOS;BUENA FE;CONSUMO;63824.37;0.0;16.0;63840.37;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;LOS RIOS;QUEVEDO;CONSUMO;40646505.95;990018.37;191410.3;41827934.62;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;LOS RIOS;VENTANAS;CONSUMO;10912917.86;226785.78;26315.82;11166019.46;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;LOS RIOS;VINCES;CONSUMO;8530274.55;122084.48;45042.77;8697401.8;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;MANABI;CHONE;CONSUMO;18322595.96;389922.47;69705.96;18782224.39;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;MANABI;JIPIJAPA;CONSUMO;10292093.61;267220.27;28933.31;10588247.19;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;MANABI;MANTA;CONSUMO;84655576.87;2456108.33;666170.14;87777855.34;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;MANABI;PORTOVIEJO;CONSUMO;87248900.06;2110820.95;536454.38;89896175.39;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;MANABI;SUCRE;CONSUMO;9014325.69;261558.76;81674.43;9357558.88;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;MANABI;TOSAGUA;CONSUMO;539810.39;6085.87;4355.65;550251.91;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;ORELLANA;ORELLANA;CONSUMO;18141429.62;333721.05;71621.25;18546771.92;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;PASTAZA;PASTAZA;CONSUMO;10386027.5;509582.78;39990.79;10935601.07;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;PICHINCHA;MEJIA;CONSUMO;5428077.91;73680.81;9463.66;5511222.38;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;PICHINCHA;QUITO;CONSUMO;701475733.98;18666727.91;7171056.31;727313518.2;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;PICHINCHA;RUMIÑAHUI;CONSUMO;32343942.43;1027139.22;171563.08;33542644.73;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;SANTA ELENA;LA LIBERTAD;CONSUMO;29788671.79;613596.58;221700.72;30623969.09;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;SANTA ELENA;SALINAS;CONSUMO;7810500.81;172208.91;87813.07;8070522.79;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;SANTA ELENA;SANTA ELENA;CONSUMO;12424137.6;284216.62;65895.75;12774249.97;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;CONSUMO;65249897.07;1577867.27;380778.4;67208542.74;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;SUCUMBIOS;LAGO AGRIO;CONSUMO;20754401.07;419788.96;72568.75;21246758.78;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;TUNGURAHUA;AMBATO;CONSUMO;68862123.85;1526221.11;476652.94;70864997.9;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;TUNGURAHUA;SAN PEDRO DE PELILEO;CONSUMO;5703455.36;88443.34;33133.76;5825032.46;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP GUAYAQUIL;ZAMORA CHINCHIPE;YANTZAZA;CONSUMO;85404.64;26.86;344.63;85776.13;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;AZUAY;CUENCA;CONSUMO;95648910.98;224509.58;94067.2;95967487.76;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;CAÑAR;AZOGUES;CONSUMO;424984.16;42918.67;7094.49;474997.32;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;CHIMBORAZO;RIOBAMBA;CONSUMO;1350713.18;100945.59;31833.05;1483491.82;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;COTOPAXI;LATACUNGA;CONSUMO;779082.34;115496.41;22429.75;917008.5;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;EL ORO;MACHALA;CONSUMO;1253778.56;118777.93;34212.73;1406769.22;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;ESMERALDAS;ESMERALDAS;CONSUMO;1137553.0;113353.34;26501.4;1277407.74;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;ESMERALDAS;QUININDE;CONSUMO;0.0;0.0;2.0;2.0;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;GUAYAS;DAULE;CONSUMO;103101.28;420.46;79.54;103601.28;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;GUAYAS;DURAN;CONSUMO;1280260.44;46666.18;36946.03;1363872.65;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;GUAYAS;GUAYAQUIL;CONSUMO;26479997.72;1007056.55;595050.89;28082105.16;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;GUAYAS;SAMBORONDON;CONSUMO;866284.18;5342.92;2565.56;874192.66;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;IMBABURA;IBARRA;CONSUMO;1787401.38;140552.88;36250.61;1964204.87;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;IMBABURA;OTAVALO;CONSUMO;491107.52;43017.45;6294.18;540419.15;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;LOJA;LOJA;CONSUMO;652516.07;90046.58;38784.14;781346.79;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;LOS RIOS;BABAHOYO;CONSUMO;1234558.89;55478.4;26408.29;1316445.58;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;LOS RIOS;QUEVEDO;CONSUMO;1058902.78;53399.89;25957.14;1138259.81;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;LOS RIOS;VENTANAS;CONSUMO;19591.5;0.0;0.0;19591.5;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;MANABI;MANTA;CONSUMO;3614143.42;186446.02;81365.2;3881954.64;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;MANABI;PORTOVIEJO;CONSUMO;2745712.09;192586.42;70280.88;3008579.39;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;ORELLANA;LA JOYA DE LOS SACHAS;CONSUMO;708319.26;29760.88;12118.58;750198.72;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;ORELLANA;ORELLANA;CONSUMO;1262906.89;73578.03;23392.23;1359877.15;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;PASTAZA;PASTAZA;CONSUMO;182336.65;0.0;635.07;182971.72;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;PICHINCHA;CAYAMBE;CONSUMO;541481.53;73530.26;34867.09;649878.88;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;PICHINCHA;QUITO;CONSUMO;440362562.47;37996978.74;15395849.3;493755390.51;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;PICHINCHA;RUMIÑAHUI;CONSUMO;866629.95;70706.37;24997.43;962333.75;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;SANTO DOMINGO DE LOS TSÁCHILAS;LA CONCORDIA;CONSUMO;337492.34;0.0;0.0;337492.34;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;CONSUMO;2970174.04;150517.92;85973.15;3206665.11;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;SUCUMBIOS;LAGO AGRIO;CONSUMO;1125607.48;19106.1;27675.06;1172388.64;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;SUCUMBIOS;SHUSHUFINDI;CONSUMO;338811.11;2150.78;1799.64;342761.53;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;TUNGURAHUA;AMBATO;CONSUMO;7067201.94;446008.16;80373.66;7593583.76;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP LITORAL;COTOPAXI;LATACUNGA;CONSUMO;0.0;0.0;3.0;3.0;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP LITORAL;EL ORO;MACHALA;CONSUMO;2464784.46;267738.56;110488.66;2843011.68;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP LITORAL;GUAYAS;GUAYAQUIL;CONSUMO;11263450.96;1019505.21;623632.92;12906589.09;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP LITORAL;MANABI;MANTA;CONSUMO;3588170.2;489813.79;240991.22;4318975.21;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP LITORAL;PICHINCHA;QUITO;CONSUMO;2343009.96;387571.07;201262.21;2931843.24;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP LOJA;EL ORO;MACHALA;CONSUMO;14924444.25;561249.78;442902.0;15928596.03;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP LOJA;LOJA;CALVAS;CONSUMO;12857849.39;179843.87;119936.63;13157629.89;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP LOJA;LOJA;CATAMAYO;CONSUMO;11958959.57;191494.02;251873.15;12402326.74;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP LOJA;LOJA;LOJA;CONSUMO;148124768.72;3072563.07;3401811.19;154599142.98;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP LOJA;LOJA;MACARA;CONSUMO;9423480.57;155933.6;69825.55;9649239.72;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP LOJA;LOJA;PALTAS;CONSUMO;10448761.33;223833.98;152113.57;10824708.88;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP LOJA;LOJA;PUYANGO;CONSUMO;7316892.32;57856.99;8777.69;7383527.0;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP LOJA;MORONA SANTIAGO;GUALAQUIZA;CONSUMO;5785379.16;100832.65;62599.1;5948810.91;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP LOJA;PICHINCHA;QUITO;CONSUMO;25317359.02;1833493.38;1490892.92;28641745.32;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP LOJA;ZAMORA CHINCHIPE;EL PANGUI;CONSUMO;7045970.63;111169.55;92953.41;7250093.59;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP LOJA;ZAMORA CHINCHIPE;YANTZAZA;CONSUMO;13170956.21;284574.61;106637.1;13562167.92;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP LOJA;ZAMORA CHINCHIPE;ZAMORA;CONSUMO;15554785.91;380780.61;89741.51;16025308.03;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP MACHALA;AZUAY;CAMILO PONCE ENRIQUEZ;CONSUMO;1418833.58;20242.54;2237.43;1441313.55;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP MACHALA;AZUAY;CUENCA;CONSUMO;13154829.15;352237.47;43725.25;13550791.87;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP MACHALA;EL ORO;ARENILLAS;CONSUMO;2218048.87;70733.91;12549.37;2301332.15;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP MACHALA;EL ORO;ATAHUALPA;CONSUMO;744289.94;0.0;0.0;744289.94;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP MACHALA;EL ORO;BALSAS;CONSUMO;968154.35;95082.6;4834.39;1068071.34;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP MACHALA;EL ORO;EL GUABO;CONSUMO;2392629.65;254850.54;26468.95;2673949.14;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP MACHALA;EL ORO;HUAQUILLAS;CONSUMO;1963396.26;78371.08;13718.18;2055485.52;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
2026-05-31;BP MACHALA;EL ORO;MACHALA;CONSUMO;46126656.93;1769596.36;434553.61;48330806.9;COLOCACIONES BANCA PRIVADA CONSUMO 2026_05.xlsx
